"em","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"N2O","1A2g_Ind-Comb-Construction","ktN2O",0.570994746902263,0.598925108995615,0.670232286829191,0.894904083292396,0.91868607021185,0.910796850436876,0.957627383065099,1.00269662973337,1.06136026905248,1.05694663920738,1.25597120296191,1.10188641513992,1.15471350718435,1.15941988305398,1.19058524059893,1.22257231111212,1.2995618897414,1.27722991627137,1.32085252832026,1.32075607716853,1.22049095747901,1.10004231866,1.0028510946427,1.08996298912399,1.05323538134547,1.13740233116141,1.24369021103426,1.07597629749817,1.13482398121807,1.02895916501543,1.05451481507859,1.35353720001253,1.1945322167333,1.16910503445535,1.21183395752346,1.20833322910481,1.26973459523068,1.230755178403,1.20348064161268,1.08913687000284,1.10461084176643,1.17818730617116,1.15484461472559,1.22606811240855,1.27641401122776,1.34219268941825,1.48416693449624,1.52866697746064,1.54636464230664,1.5688037999196
"N2O","1A2g_Ind-Comb-machinery","ktN2O",1.30833637908536,1.47884734305355,1.49492092817496,1.71785330247366,1.60740783088825,1.47366805558332,1.5078031930077,1.48583481179336,1.50966471167094,1.55064899165901,2.48620799472973,2.3556635752758,2.43576418741383,2.39891223815441,2.5427977724917,2.65016097121111,2.63068334624675,2.74247873133519,2.75948099920061,2.59813484157213,2.61313590199297,2.4902818523813,2.39373044473749,1.94841692821096,1.90037311975172,2.25156212879647,2.29925746076228,2.0354208470061,2.00889418191978,1.742437109227,1.72355502805359,1.96363765084297,1.7468813979829,1.65910739763394,1.69967932640043,1.70958107528546,1.92976685430216,2.03107453208726,2.00597005229314,1.83888816504437,1.85424522801907,1.83636639366212,1.50479098031415,1.4696448700658,1.33207391005042,1.24255387939401,1.16442574092912,0.936559597603939,0.961927941254569,0.975132106390919
"N2O","1A2g_Ind-Comb-mining-quarying","ktN2O",0.559640086331523,0.583944999145746,0.578958097790595,0.627989164417322,0.650635995312059,0.590447602892701,0.600531223182605,0.605388432323946,0.606903283630052,0.649249302052246,0.646214226795802,0.604628763872217,0.602259640571362,0.621782883677853,0.671705275329062,0.665669100864397,0.650956233960783,0.665709430557039,0.657818439764357,0.650002831803396,0.913196995969155,0.762422036413566,0.770908473069272,0.725614827789498,0.748582167514981,0.813575788881299,0.815073530672109,0.805188490376324,0.843517862542434,0.744092886161379,0.757860347736445,0.801479149158657,0.831391828362789,0.86112726193832,0.935949738578445,1.02445825823914,1.14373305200816,1.21160236570116,1.29673115840485,1.20429622313972,1.24111853837262,1.38988940761463,1.41712387797254,1.44093988095738,1.40912679596156,1.38131353249587,1.27080918652572,1.22309941725815,1.2493353126188,1.26074798631774
"N2O","1A2g_Ind-Comb-other","ktN2O",52.1351821236328,44.5282479122841,45.9429623657743,46.7983406881183,45.5639590120174,44.0209816444386,47.2487160752088,51.2636433362972,53.5811642663467,56.202673982589,46.1847671355522,45.4896232278819,44.9976366037316,46.7246944120802,52.1249286371603,50.6808003839748,52.0381743959978,56.1305494057934,56.2645046404661,31.7661996454406,29.8685058666983,29.2599121375647,30.1604336353699,24.6885073935343,24.3774631573732,19.2659295907908,19.720707541837,20.1776151068178,20.3629880297113,20.3238076852308,20.1164410045751,20.0226337079418,20.3119398210604,20.3164808641509,20.7644104211287,23.5771225021721,24.6275914248755,25.0537504127291,25.5679375364793,25.3280002002839,26.2928855393418,25.8092466337962,26.2915874474404,26.6278326898776,25.9093927437104,25.6046718032327,24.594850444105,24.6939582670038,25.2939612613471,25.4139989243836
"N2O","1A2g_Ind-Comb-textile-leather","ktN2O",1.13260070745726,1.28645214725456,1.45721868386384,1.46828732044402,1.39465054680382,1.36119834321739,1.49170094056471,1.39388204682966,1.33296423379681,1.3583985146146,1.93894806604645,2.00583928933965,1.95276548699264,1.85540396814774,1.88624819057109,1.83911895081348,1.91048273684231,2.01263248143721,2.01381739226451,1.85699976736183,1.82181951887629,1.75698492437211,1.74824223022346,1.64198601436491,1.66341152060443,1.97009875034,1.70348740921078,1.63341956624802,1.65325438653856,1.41214964894065,1.4525466105068,1.49724874273169,1.47004776402369,1.43932788851798,1.6402251405082,1.60413174962263,1.58300046715249,1.60574710658432,1.53141033169409,1.39112294585747,1.45233410423225,1.47871813239751,1.33567222978815,1.2290733076904,1.15523064526995,1.65953009195199,1.57532178265811,1.43277639223457,1.49387736541443,1.55942759847045
"N2O","1A2g_Ind-Comb-transpequip","ktN2O",0.300723381726523,0.580794616340256,0.629465410458021,0.645618082425688,0.542312438415264,0.504500043987035,0.500345131121761,0.538847474765018,0.532621100034712,0.535238843795525,0.582467249215007,0.560812844049828,0.506435858435437,0.430606916841135,0.45512890993939,0.463472805113199,0.451652239359551,0.440601013720933,0.41849630745135,0.390449736873844,0.34876709508302,0.289917050629348,0.297148132109589,0.56468632026176,0.519928266058015,0.694090221754833,0.67932324806987,0.674088610197699,0.660379964174556,0.594684414156748,0.690707710729694,0.661258754943592,0.65698381925426,0.558585870768358,0.461748213490592,0.453702474012014,0.492286407762526,0.496053967779575,0.491616679745107,0.447560602167594,0.471818481434305,0.453975480993335,0.438098477421396,0.418800526457592,0.362722062040806,0.323567582788317,0.295387112620516,0.292248988622292,0.29972865993899,0.30201313226879
"N2O","1A2g_Ind-Comb-wood-products","ktN2O",0.370831574708801,0.392193750795254,0.437164993910708,0.511147521843698,0.608481995582256,0.600925288912225,0.618520708085634,0.625914618467216,0.643440331650939,0.673354700607056,0.802590438256977,0.780631702588389,0.779695679135924,0.750636255979532,0.863060346261887,1.12627301596256,1.05531536535348,1.10433612087213,1.17703640124754,1.18282544610479,0.775252991824602,0.799214212485701,0.777075218963781,4.21958304642621,4.4676306053499,5.36072727716898,6.56276553636543,7.02370153365503,7.51281029400119,4.50970920544455,4.40540818261506,4.88639551910541,4.0170342416949,4.17606635933594,4.27707023516926,4.00879444865589,3.84590015601909,3.76671887429484,3.7548119390439,3.73314478883668,2.29776747351013,2.29082518580381,2.23444030025644,2.2473971595622,2.36293821874416,2.521697759591,2.47281491207513,2.52951580434846,2.61449025824735,2.61961696679104
"N2O","1A3ai_International-aviation","ktN2O",3.63077189113718,3.92611156898109,4.2025368042003,4.44668234180939,4.15444954943173,4.2978385243382,4.27536167279836,4.7221147307169,4.90187554053901,5.08101225730459,5.02884163032288,4.97925776191267,5.14940068939852,5.17664485059179,5.41026512954853,5.60148257118719,6.2477940348155,6.67082100213215,7.08364508424325,7.52162193606508,7.85037058589649,7.61943196970859,7.9308452778341,8.14705986216415,8.62543093901566,8.98117080548824,9.36311446111057,9.8897866332378,10.2665902085334,10.7323914120822,11.1865401788328,10.9885633845417,11.609899006891,11.5794603362892,12.4871826052187,13.2970829073593,13.7988632307324,14.1950739254799,14.43513275151,13.7284620078424,14.4574152284101,14.9720370002773,15.105948063755,15.3972750464783,15.9076416727739,16.7868451872161,17.5512742061453,18.5613112027873,18.6964380510002,18.6822714581231
"N2O","1A3aii_Domestic-aviation","ktN2O",5.70184184159835,5.95676274124665,6.12675480512416,6.31674236060274,6.19312615015906,6.43424946655652,6.41881890813878,6.60563983263893,6.80742488628981,7.14407324445842,7.27527612911257,7.03818093730712,6.95996035867215,7.135838985807,7.77491113519512,8.02709856331582,8.1286224199766,8.3906169052446,8.73161870349514,8.9836783960649,8.88142537153707,8.52652627930868,8.36378498250093,8.31513394837994,8.57821515761555,8.66998954733265,9.08951379520609,9.173135928149,9.21634952042583,9.46026121681549,9.90269136638701,9.59563610136587,9.16197627433073,9.05806648495312,9.48389573897729,9.29376636741118,9.22521636315957,9.36074016406129,8.87245639648576,8.29154272344068,8.45771783876582,8.68475553872422,8.88387213666332,9.17429016053139,9.6574347263328,10.1204805948328,10.7428992544704,11.1768558363534,10.9203021815984,11.0084299858701
"N2O","1A3b_Road","ktN2O",170.422337321598,179.596308813729,191.821735616651,202.525902796633,199.251436136072,206.703102307816,216.474893377582,223.259108964851,232.478089353011,227.654898057947,220.576974933299,219.851751146996,220.270347141397,221.967033722968,222.937632910009,223.023939975628,229.514669279878,236.812296511882,244.591722367584,248.2103259559,246.75701913971,261.983539151652,279.601547379088,290.36190315991,299.409329692242,309.911296949381,318.881856763448,325.508599168997,325.970662157236,310.455833190598,304.297553586196,289.292446159787,278.546026731949,266.95736468252,254.67406150669,234.505968989353,228.718021818661,210.388292288523,203.167884284248,197.741845435231,193.717601021271,188.604854798023,179.37995120394,171.863067564069,161.930097301526,152.914996002624,141.039434764815,140.181132101175,137.331376864434,138.205553997047
"N2O","1A3c_Rail","ktN2O",15.9189299368528,15.2701989223854,16.1384285478837,17.2877014494492,18.4273635516439,18.8309495250356,19.4139662044772,19.7108919564415,19.9836527032557,20.3036082946551,20.657351272798,20.9045048187773,21.0602320215878,20.3000201056331,19.5825581647016,18.8664208163341,21.3177589096918,21.1559651425048,20.855011772255,20.4533889181952,20.9914338845296,19.7031262642463,17.1049254004892,15.360790018253,11.7036528491822,11.0649360460954,10.240671936343,9.48688768899032,8.86430601058068,9.02494337330611,13.7435694786408,13.9022427105866,14.8047737073705,15.8554219239635,17.4373418974286,18.2783473803377,18.7594404438709,18.7294855706159,18.3716625464472,16.9135720676362,16.9995191936795,17.546002251398,16.9230676647563,16.7150025925342,16.2303550838404,15.614671257666,15.4928539164476,16.0081768181721,16.3288124321662,16.6556418990888
"N2O","1A3di_International-shipping","ktN2O",21.3953352642254,21.8567896261242,22.8820344998474,24.0313453774319,22.3070077497969,20.4637921124168,21.0712991042945,20.9723923365729,21.080660843776,21.694236584682,21.0791993459358,19.4712923917021,17.5260886544175,16.4482143834657,17.0742963267509,18.5817871102571,19.8127479384979,20.6217313638618,22.5190869108713,24.4605262455096,24.561402920299,26.3484588717696,26.8846086943129,28.3048073654966,29.6112954772847,30.5948309570147,30.089669180102,32.8049328052658,32.6888508266128,32.7975584997137,35.6065270433925,35.8924321804237,36.4959618158323,38.7526666716604,41.9892386449308,44.5458103309635,48.574263217551,52.1516899365678,54.8307836840008,46.1366061174337,42.4865498657016,47.7553082115226,43.0894620643497,42.5569019676193,42.9128848304118,44.8472615677552,48.7553769847805,50.1176484454737,50.4837515229902,50.0343923609912
"N2O","1A3di_Oil_Tanker_Loading","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","1A3dii_Domestic-navigation","ktN2O",4.65666518917521,5.03930969732959,4.93676507136091,5.37138036091535,5.91685896346678,5.98057013680117,6.10736798252704,5.96064432914826,6.00001190790967,6.3556288361989,6.24239637928968,6.02764936213475,5.79291413212817,5.46173756934505,5.57306229118135,5.38723931770487,5.22233575757028,5.21868886714712,5.10715191079022,5.06888640073247,5.61130696796002,5.11132911869766,5.17596215555366,5.22084623228671,4.93236040263487,5.04908111071246,6.40497641418388,5.75783393265831,5.50128830857602,6.16854099998323,6.33839319687731,6.39741398514354,6.30925245311479,6.84852137940195,6.78665064857899,6.82773828637296,7.31702858546933,7.48576563726831,6.76344024648522,6.89875753847482,7.02847905854348,7.7856046037257,8.19701809087296,8.47669794774882,8.54976843516839,8.09894576931732,8.38130657493928,9.05456004081705,9.28665323282278,9.48660238073556
"N2O","1A3eii_Other-transp","ktN2O",0.122102720355755,0.132517833720247,0.136349789671084,0.142707716174961,0.151349132270096,0.159485387890373,0.168722012389988,0.168158307559024,0.175390130512042,0.180295015344133,0.193720627509893,0.184570995262478,0.182082071674506,0.178680151670671,0.178132157844695,0.177949533741625,0.164502051652123,0.169438984591325,0.163873292776948,0.164486282091667,0.180163698086346,0.107452115659382,0.077382826535563,0.0792410120977446,0.105976970823454,0.0869277737689699,0.0951354114078916,0.0872854072666867,0.218979565398946,0.0983040863157888,0.150157275308586,0.220383439212394,0.114675798911689,0.0851129410228197,0.102402707280183,0.22172871806197,0.145565880332058,0.127737562313053,0.12922226479879,0.167226774703546,0.205923314748229,0.18360351532544,0.19036493476926,0.18096335057792,0.215587838553775,0.212481066072403,0.155153091973461,0.146530320102942,0.149820145005427,0.149599276624037
"N2O","1A4a_Commercial-institutional","ktN2O",12.1892991422629,12.6780356357545,13.1871798412219,13.6189343519837,13.5579833219758,13.5410024287904,14.4625097444194,14.6013318135357,14.9024277204455,14.6603423829282,14.4644636200535,13.9835338145367,13.9703776239891,13.9974782560364,14.2778752922517,14.0641659731969,13.6889412088962,14.0948010429839,14.6088993235941,14.4447159157232,15.6257017942979,15.2522570692415,12.8367587538967,12.6323012251016,11.8273084259495,11.9616912599788,12.4099471148176,12.354037062721,11.7253285045136,12.1925853550498,11.4137763234688,11.3464636118159,11.3438766882218,11.5489960348352,11.8823822835852,12.8141756731816,13.1716546647133,13.4901116883076,13.8099951693812,13.4385023088357,13.4700058594176,13.6712703878891,14.3285732118264,14.6022504029438,15.170607618218,15.7586221387534,15.5915741522398,15.649834561902,15.8762073818852,16.0579666340081
"N2O","1A4b_Residential","ktN2O",153.520794825888,154.94460473896,156.66823397218,158.140731066927,159.401812786679,162.676734439603,165.005684533678,166.765134097846,168.57381358623,170.121671796674,170.482632084146,170.441566455346,172.172932300538,172.763269163324,175.060285727769,178.028273980735,177.950438246782,179.934853808704,182.43796144068,183.846621021895,183.228410253505,184.188019888265,184.717594273667,186.585052281123,188.313118305588,193.604723979349,186.169351997763,196.507435031622,197.869411043863,204.409597419518,188.109190919317,188.368290282787,188.209241390261,191.17593087386,195.035482796065,197.080586737067,199.04303688524,196.170463045015,195.098458715613,195.268772200005,196.680415925335,197.217234500266,197.456013980825,198.205643284818,199.715804790627,198.001666076412,194.958471765633,194.418755449941,194.991524322018,195.46125412809
"N2O","1A4c_Agriculture-forestry-fishing","ktN2O",7.65991824653155,8.48911168552777,8.7591209634423,9.05360703388001,9.22728342684456,9.52766610288562,9.78764993026403,10.0078461723327,10.1802427583465,10.3222545125592,10.470229081067,10.4599248116588,10.8078980452582,10.6876734989621,10.6622887486908,10.8690485405335,11.1315982414558,11.3744676176282,11.6133515097401,11.471367750265,11.6162399710179,11.3183965560446,10.9646395040423,9.96129398583673,9.81723504897654,10.7493680206358,9.59312634350631,10.3747846494157,9.74346219053561,9.5427065451987,8.72284116137284,8.73625643787989,8.56373417122338,8.97294131982304,9.6796286777958,10.8471415088877,10.9086069758466,11.2945334099193,12.2136489795201,11.4697617066487,11.7242734491277,11.9415957512446,12.2371492652707,12.3285657603767,12.711863524194,12.9099363110801,12.4658390143366,12.9069474084399,12.9337114405229,13.0862460015182
"N2O","1A5_Other-unspecified","ktN2O",3.99066744010904,4.78895036783527,4.7086808548547,4.73691341075458,4.90609634979687,5.08276396005199,5.30470995920846,5.22926981033172,5.60359346954039,6.4596222015474,5.99509010141653,6.2339541146264,5.71221196548731,6.21112154957215,5.76629301216147,5.27578717136452,5.72832105096708,6.74736740232155,5.86757524554836,6.89178313982008,4.48354978246078,5.71976741706631,5.98369212029005,2.97254604761482,2.97856669825097,2.91146182401572,2.37139130080395,2.49542523785828,2.3457302970594,2.7226812339082,3.08834497999164,2.83283733077747,2.7557707519262,2.90744627841269,3.02809092385514,3.14028816266106,3.21459827726676,3.23561845666516,3.40561795142727,3.68991971172447,3.30826236373244,2.92583592287445,3.0499430623625,2.99896825141367,3.01595310127218,3.00985362005506,2.9548841121718,2.78258224968495,2.91794205025563,2.95002987397414
"N2O","1B1_Fugitive-solid-fuels","ktN2O",2.81628501242,2.789295758858,2.84141622734,2.869876154378,3.016604696053,3.132016907889,3.098990740149,3.15367398139,3.235189082167,3.36876036948,3.493511136505,3.464208612858,3.504220718684,3.548417462952,3.799641974529,3.902532781333,4.002107762972,4.055671085073,4.193744586819,4.438889184791,4.3592047439,4.35692086803,4.325120536129,4.347743118378,4.40045435964,4.39073294222,4.38628394137,4.36096880499,4.40194291542,4.56670076821,4.82746374872,4.91973300433,5.12414123049,5.3298565922,5.55143958873,5.79535405817,5.90611438769,6.2071030189,6.28806407195,5.99091286515,6.32487116958,6.50127396641,7.01603520286,7.03568735006,7.20955188684,7.35483180424,7.50457683307374,7.65588330545358,7.80871662241757,7.9630920215885
"N2O","1B2_Fugitive-petr","ktN2O",0.460802075334832,0.455220839116524,0.48163702845423,0.522843550331812,0.518514226969925,0.504782153819671,0.526008320722108,0.578719795345201,0.609269419119184,0.673306877782959,0.690023793450776,0.736404364692397,0.746566710848452,0.713135932134199,0.76336159072656,0.800456706357408,0.830821270098868,0.844118275704675,0.844457265882891,0.808868225337309,1.13712433388616,1.16356238358975,1.16349882966738,1.23026211434511,1.11905631647443,1.19010002348103,1.18052395039454,1.16094382870164,1.1756090701274,1.20669503204937,1.21965743135874,1.22308413452291,1.40593643477508,1.40275514698096,1.57728576833048,1.64208808740308,1.58129113152218,1.63688463558249,1.52404913897612,1.52773855329626,1.62741541247391,1.66183470221571,1.68341211136038,1.57326295874415,1.62101658391335,1.52658842466994,1.52133021951704,1.54438471895491,1.78254084684225,1.76495451519485
"N2O","1B2b_Fugitive-NG-distr","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","1B2b_Fugitive-NG-prod","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","1B2d_Fugitive-other-energy","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","2A1_Cement-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","2A2_Lime-production","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N2O","2Ax_Other-minerals","ktN2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
